,county,state,totalpop,income,professional,service,office,drive,carpool,transit,workathome,meancommute,unemployment,party,perc_men,perc_white,perc_private_work,perc_citizen,perc_employed
930,Van Zandt,TX,52736.0,44002.0,0.29600000000000004,0.19,0.235,0.831,0.105,0.001,0.044000000000000004,0.341,0.061,R,0.49254778519417475,0.8615071283095722,0.7167167167167168,0.7397034283980582,0.41444174757281554
931,Kandiyohi,MN,42444.0,52632.0,0.32799999999999996,0.17,0.207,0.8420000000000001,0.079,0.01,0.038,0.17300000000000001,0.048,R,0.5026858919988691,0.8454545454545456,0.781,0.7306097446046556,0.5126048440297805
932,Douglas,MN,36620.0,54531.0,0.332,0.16899999999999998,0.242,0.8320000000000001,0.07400000000000001,0.004,0.054000000000000006,0.18100000000000002,0.045,R,0.5005734571272529,0.9767441860465117,0.79,0.7837247405789186,0.5181594756963408
933,Sagadahoc,ME,35092.0,53298.0,0.36700000000000005,0.19399999999999998,0.22899999999999998,0.8009999999999999,0.10300000000000001,0.002,0.052000000000000005,0.239,0.057,D,0.48142026672745925,0.968335035750766,0.765,0.7957084235723242,0.5040750028496523
934,Coles,IL,53037.0,39588.0,0.289,0.212,0.254,0.7709999999999999,0.098,0.009000000000000001,0.039,0.163,0.09699999999999999,R,0.4817391632256726,0.9297352342158859,0.735,0.8071912061391104,0.4702189037841507
935,Roane,TN,53162.0,40854.0,0.311,0.183,0.23800000000000002,0.8540000000000001,0.102,0.0,0.03,0.26899999999999996,0.098,R,0.4894661600391257,0.9490835030549898,0.7457457457457457,0.790903276776645,0.3872314811331402
936,San Patricio,TX,66070.0,52261.0,0.278,0.209,0.201,0.836,0.095,0.002,0.036000000000000004,0.22899999999999998,0.052000000000000005,R,0.5000605418495535,0.41010101010101013,0.7759999999999999,0.6972907522324807,0.4332828817920387
937,Lincoln,ME,34156.0,50462.0,0.327,0.19399999999999998,0.20800000000000002,0.7759999999999999,0.11,0.003,0.061,0.249,0.042,D,0.4881426396533552,0.9727547931382442,0.7327327327327328,0.8116289963695983,0.48249209509310226
938,Gila,AZ,53165.0,39751.0,0.294,0.231,0.222,0.778,0.115,0.004,0.048,0.21,0.128,R,0.49724442772500704,0.6460446247464504,0.7212787212787213,0.7748518762343647,0.33783504185084173
939,Davie,NC,41447.0,51527.0,0.34299999999999997,0.15,0.24600000000000002,0.812,0.11699999999999999,0.004,0.042,0.272,0.07200000000000001,R,0.4871763939488986,0.8600405679513183,0.81,0.75018698578908,0.4430718749246025
940,Hall,NE,60792.0,49252.0,0.257,0.184,0.22399999999999998,0.809,0.128,0.011000000000000001,0.027000000000000003,0.159,0.06,R,0.5005592841163311,0.7064777327935222,0.8251748251748252,0.6387353599157783,0.5126990393472826
941,Beltrami,MN,45434.0,44757.0,0.314,0.22899999999999998,0.244,0.758,0.11199999999999999,0.02,0.065,0.20199999999999999,0.106,R,0.5005062288154246,0.7559217301750772,0.668,0.7391821103138618,0.45294273011401154
942,Mercer,OH,40863.0,53099.0,0.247,0.145,0.19699999999999998,0.8690000000000001,0.076,0.004,0.023,0.177,0.055,R,0.5022391894868218,0.969758064516129,0.846846846846847,0.7387856985537038,0.5010890047230991
943,Saline,KS,55735.0,47801.0,0.313,0.18,0.209,0.83,0.084,0.005,0.032,0.14400000000000002,0.05,R,0.4942316318291917,0.828893442622951,0.8291708291708292,0.7277114918812236,0.5079572979276935
944,Perry,PA,45677.0,57177.0,0.287,0.14800000000000002,0.25,0.792,0.128,0.004,0.046,0.32299999999999995,0.063,R,0.5031197320314381,0.9716599190283403,0.7659999999999999,0.7717669724368938,0.5011931606716729
945,Windham,VT,43858.0,51045.0,0.39899999999999997,0.18100000000000002,0.196,0.721,0.086,0.01,0.11199999999999999,0.215,0.068,D,0.4925669205162114,0.9561224489795919,0.743,0.7974827853527293,0.5092799489260796
946,Pierce,WI,40799.0,61611.0,0.318,0.184,0.204,0.8,0.079,0.002,0.051,0.272,0.036000000000000004,R,0.49694845461898574,0.9624746450304261,0.7819999999999999,0.7762200053922891,0.5531263021152479
947,Johnson,MO,54155.0,49792.0,0.3,0.209,0.22399999999999998,0.8109999999999999,0.08900000000000001,0.002,0.04,0.215,0.08,R,0.5136737143384729,0.8917525773195877,0.7057057057057057,0.765395623672791,0.44132582402363585
948,Montrose,CO,40815.0,43999.0,0.303,0.195,0.218,0.768,0.133,0.002,0.052000000000000005,0.192,0.102,R,0.49053044223937275,0.7787971457696228,0.733,0.7289231900036751,0.41239740291559474
949,Chelan,WA,74267.0,51837.0,0.293,0.195,0.204,0.768,0.096,0.015,0.053,0.182,0.075,R,0.4985659848923479,0.700507614213198,0.7687687687687687,0.6899834381353764,0.4462277996956926
950,Logan,OH,45484.0,49783.0,0.275,0.139,0.187,0.797,0.12300000000000001,0.003,0.051,0.225,0.076,R,0.49252484390115203,0.9582484725050916,0.8221778221778222,0.7516929029988567,0.45671005188637764
951,Jackson,FL,48900.0,35098.0,0.28300000000000003,0.28600000000000003,0.22399999999999998,0.8859999999999999,0.065,0.001,0.019,0.225,0.132,R,0.5546830265848671,0.6687054026503567,0.621,0.7914314928425358,0.3194478527607362
952,Carter,TN,56941.0,33213.0,0.276,0.217,0.228,0.846,0.081,0.005,0.040999999999999995,0.235,0.081,R,0.4892081277111396,0.9645748987854252,0.7477477477477478,0.8003371911276584,0.4076148996329534
953,McKinley,NM,73998.0,28772.0,0.284,0.262,0.215,0.727,0.11199999999999999,0.004,0.10400000000000001,0.221,0.155,D,0.4821887078029136,0.10122699386503067,0.5815815815815817,0.6817616692343036,0.30899483769831615
954,Isanti,MN,38296.0,59865.0,0.284,0.163,0.255,0.8079999999999999,0.099,0.013000000000000001,0.051,0.341,0.073,R,0.5039690829329434,0.9623217922606926,0.8320000000000001,0.7466576143722582,0.5092960100271569
955,Imperial,CA,178206.0,41079.0,0.235,0.24100000000000002,0.251,0.8,0.105,0.011000000000000001,0.04,0.213,0.174,D,0.5115821016127403,0.12714429868819374,0.6659999999999999,0.5511935625063129,0.3276601236770928
956,Oneida,WI,35653.0,46516.0,0.309,0.18899999999999997,0.249,0.825,0.08199999999999999,0.004,0.053,0.19899999999999998,0.063,R,0.5039688104787816,0.9636363636363637,0.79,0.8199029534681513,0.46439289821333407
957,Jackson,AL,52860.0,37745.0,0.253,0.141,0.21100000000000002,0.8809999999999999,0.07400000000000001,0.001,0.024,0.254,0.10099999999999999,R,0.49330306469920543,0.9235537190082646,0.7517517517517518,0.77105561861521,0.39506242905788874
958,Nelson,KY,44564.0,49298.0,0.263,0.157,0.21899999999999997,0.853,0.099,0.0,0.032,0.263,0.098,R,0.4942778924692577,0.9208121827411168,0.8160000000000001,0.7403060766538013,0.453998743380307
959,Hawkins,TN,56595.0,36927.0,0.258,0.175,0.21899999999999997,0.884,0.07400000000000001,0.005,0.022000000000000002,0.25,0.1,R,0.48912448096121564,0.9665653495440728,0.798,0.7813941160879936,0.38683629295874195
960,Fulton,OH,42485.0,55120.0,0.285,0.154,0.217,0.8759999999999999,0.065,0.001,0.028999999999999998,0.23399999999999999,0.067,R,0.4935624338001648,0.9079878665318504,0.825,0.7453218783099917,0.4912792750382488
961,Duplin,NC,59453.0,35035.0,0.251,0.17800000000000002,0.171,0.775,0.17600000000000002,0.0,0.025,0.253,0.113,R,0.4924898659445276,0.5272727272727273,0.765,0.6514389517770339,0.41468050392747213
962,Hamblen,TN,62999.0,37617.0,0.25,0.157,0.22699999999999998,0.836,0.106,0.003,0.02,0.221,0.10099999999999999,R,0.48719820949538883,0.8416751787538305,0.8178178178178179,0.7130906839791108,0.3983396561850188
963,Shelby,KY,44290.0,60324.0,0.344,0.17600000000000002,0.23399999999999999,0.8009999999999999,0.127,0.001,0.038,0.244,0.057,R,0.4814630842176564,0.8275154004106776,0.795,0.7079250395123052,0.4764732445247234
964,Tioga,NY,50199.0,57514.0,0.355,0.177,0.225,0.848,0.087,0.005,0.033,0.233,0.069,R,0.4939142213988326,0.9705583756345179,0.8001998001998001,0.7722663798083628,0.47730034462837906
965,Coffee,AL,50884.0,46729.0,0.322,0.18600000000000003,0.22699999999999998,0.853,0.096,0.001,0.027999999999999997,0.209,0.071,R,0.4947331184655294,0.7363542739443871,0.703,0.7384443046930272,0.4109739800330163
966,Isle of Wight,VA,35740.0,65741.0,0.36200000000000004,0.145,0.22699999999999998,0.875,0.08800000000000001,0.002,0.027999999999999997,0.285,0.083,R,0.4897313933967543,0.7288659793814434,0.744,0.7716564073866816,0.4825405707890319
967,Buffalo,NE,47958.0,53624.0,0.317,0.184,0.261,0.794,0.107,0.001,0.043,0.141,0.035,R,0.49795654531048,0.8905775075987842,0.7927927927927928,0.739230159723091,0.5684765836773844
968,Riley,KS,75022.0,44437.0,0.41,0.20600000000000002,0.217,0.721,0.08,0.004,0.083,0.157,0.057999999999999996,R,0.5332035936125403,0.8016528925619835,0.651,0.7702940470795233,0.4556796672975927
969,Preble,OH,41682.0,47818.0,0.248,0.20199999999999999,0.203,0.8320000000000001,0.099,0.004,0.031,0.26,0.073,R,0.4952497480927019,0.9787878787878789,0.821,0.7605681109351758,0.46322153447531306
970,Boyd,KY,48917.0,42319.0,0.34700000000000003,0.177,0.239,0.823,0.111,0.003,0.016,0.21100000000000002,0.105,R,0.495553692990167,0.9502032520325203,0.8021978021978022,0.7845329844430362,0.37565672465605005
971,Hopkins,KY,46518.0,42346.0,0.307,0.16899999999999998,0.221,0.882,0.065,0.001,0.016,0.215,0.067,R,0.48589793198331827,0.9137577002053388,0.7672327672327672,0.7660045573756395,0.4167849004686358
972,Shenandoah,VA,42724.0,49406.0,0.28600000000000003,0.177,0.21899999999999997,0.8170000000000001,0.11800000000000001,0.003,0.036000000000000004,0.306,0.06,R,0.4850903473457541,0.9036511156186614,0.7902097902097901,0.7574197172549387,0.46788690197547045
973,Chaves,NM,65811.0,40630.0,0.295,0.223,0.213,0.809,0.10800000000000001,0.004,0.038,0.195,0.076,R,0.497576393004209,0.42105263157894735,0.7360000000000001,0.658111865797511,0.4018781054838857
974,Summit,UT,38521.0,91773.0,0.44299999999999995,0.193,0.213,0.757,0.066,0.02,0.121,0.24100000000000002,0.032,D,0.5092287323797409,0.8558467741935484,0.806,0.6743854001713351,0.5384335816827185
975,Henry,IN,49146.0,41855.0,0.287,0.182,0.226,0.863,0.081,0.003,0.03,0.265,0.106,R,0.5162373336588939,0.9591836734693877,0.8121878121878122,0.7831359622349734,0.3965327798803565
976,Marinette,WI,41287.0,43425.0,0.249,0.175,0.19899999999999998,0.8290000000000001,0.094,0.004,0.027000000000000003,0.198,0.075,R,0.5011989246009639,0.9725888324873097,0.825,0.7988470947271539,0.4594424395088042
977,Kendall,TX,37361.0,73240.0,0.467,0.157,0.23199999999999998,0.763,0.124,0.003,0.076,0.295,0.045,R,0.48047429137335723,0.7639877924720244,0.739,0.7285672225047509,0.44423329140012313
978,Oconto,WI,37476.0,52765.0,0.278,0.156,0.198,0.815,0.10300000000000001,0.001,0.05,0.262,0.055,R,0.510967018892091,0.96757852077001,0.8108108108108109,0.7847689187746825,0.5089924218166293
979,Dubois,IN,42291.0,53513.0,0.29600000000000004,0.139,0.223,0.856,0.083,0.003,0.037000000000000005,0.192,0.033,R,0.4992315149795465,0.9236180904522614,0.871,0.7237237237237237,0.5141046558369393
980,Benton,MN,39221.0,52178.0,0.295,0.174,0.213,0.8190000000000001,0.091,0.01,0.049,0.233,0.067,R,0.49718263175339744,0.943031536113937,0.829,0.7422044312995589,0.5125825450651437
981,Coffee,TN,53448.0,41590.0,0.301,0.155,0.23199999999999998,0.875,0.076,0.0,0.027000000000000003,0.222,0.08800000000000001,R,0.4864541236341865,0.9283489096573209,0.779,0.74034575662326,0.4086401736267026
982,Hillsdale,MI,46178.0,41961.0,0.264,0.17600000000000002,0.204,0.8059999999999999,0.095,0.002,0.044000000000000004,0.239,0.09,R,0.497466325956083,0.965587044534413,0.8160000000000001,0.7694140066698428,0.41829442591710336
983,Otero,NM,65318.0,39775.0,0.252,0.259,0.26,0.764,0.16899999999999998,0.006,0.024,0.191,0.127,R,0.5110229951927493,0.5214285714285715,0.6276276276276276,0.6758473927554426,0.33822223583085825
984,Vance,NC,44829.0,33316.0,0.23,0.23600000000000002,0.233,0.852,0.10400000000000001,0.001,0.018000000000000002,0.22399999999999998,0.122,D,0.46808985255080415,0.41869918699187,0.7497497497497497,0.7299515938343483,0.38950233108032745
985,Baxter,AR,41040.0,35396.0,0.292,0.19699999999999998,0.233,0.846,0.08900000000000001,0.004,0.04,0.171,0.076,R,0.482724171539961,0.9665314401622719,0.789,0.8156432748538012,0.3710769980506823
986,Henderson,KY,46396.0,41036.0,0.287,0.17600000000000002,0.243,0.86,0.087,0.005,0.025,0.207,0.08,R,0.484007242003621,0.8987603305785125,0.8070000000000002,0.7591818260194845,0.4383352013104578
987,Shawano,WI,41563.0,47861.0,0.275,0.174,0.22699999999999998,0.794,0.09699999999999999,0.001,0.065,0.23,0.054000000000000006,R,0.5006375863147511,0.890020366598778,0.768,0.7732598705579482,0.4879580396025311
988,Walker,TX,69330.0,37666.0,0.315,0.27399999999999997,0.249,0.813,0.095,0.001,0.032,0.249,0.044000000000000004,R,0.5839319198038367,0.5780463242698892,0.5944055944055944,0.7944468484061734,0.32615029568729265
989,Lafayette,MS,51169.0,44643.0,0.382,0.213,0.214,0.8290000000000001,0.094,0.006999999999999999,0.028999999999999998,0.177,0.084,R,0.48699407844593406,0.7125506072874495,0.672,0.7988039633371768,0.44136098028102955
990,Sutter,CA,95247.0,52017.0,0.305,0.196,0.226,0.769,0.141,0.012,0.047,0.264,0.132,R,0.49711801946518,0.5062761506276151,0.74,0.6286182241960376,0.3939231681837748
991,Eddy,NM,55641.0,56618.0,0.267,0.163,0.21600000000000003,0.836,0.105,0.004,0.027000000000000003,0.172,0.057999999999999996,R,0.5077371003396776,0.5055499495459133,0.7912087912087913,0.707320141622185,0.460451825093007
992,Nye,NV,42625.0,41712.0,0.239,0.253,0.258,0.757,0.14,0.011000000000000001,0.037000000000000005,0.248,0.134,R,0.49686803519061584,0.7946884576098059,0.7452547452547452,0.7770557184750733,0.33180058651026395
993,Fulton,NY,54606.0,46969.0,0.276,0.20600000000000002,0.25,0.8270000000000001,0.10300000000000001,0.006,0.032,0.24100000000000002,0.09300000000000001,R,0.49842508149287623,0.9491353001017295,0.7907907907907907,0.781122953521591,0.441636450206937
994,McDowell,NC,44961.0,35965.0,0.252,0.19899999999999998,0.222,0.765,0.183,0.0,0.033,0.235,0.111,R,0.504793042859367,0.8905775075987844,0.78,0.7684437623718333,0.3870910344520807
995,Monroe,WI,45274.0,50694.0,0.28,0.183,0.215,0.8140000000000001,0.09,0.003,0.037000000000000005,0.201,0.065,R,0.5054335821884526,0.9327902240325865,0.7190000000000001,0.7325838229447365,0.46242876706277336
996,Stephenson,IL,46625.0,45331.0,0.29100000000000004,0.17600000000000002,0.231,0.79,0.10300000000000001,0.006999999999999999,0.055,0.205,0.099,R,0.4840321715817694,0.8634496919917866,0.8079999999999999,0.7734906166219839,0.4686970509383378
997,Gloucester,VA,37001.0,61121.0,0.28600000000000003,0.198,0.248,0.836,0.099,0.002,0.037000000000000005,0.326,0.047,R,0.4941217804924191,0.878475798146241,0.754,0.7863841517796817,0.4759871354828248
998,Huntingdon,PA,45906.0,44396.0,0.287,0.195,0.20800000000000002,0.7809999999999999,0.111,0.003,0.034,0.289,0.081,R,0.528994031281314,0.924949290060852,0.7772227772227772,0.8038600618655514,0.4047401211170653
999,Gibson,TN,49572.0,38457.0,0.271,0.19,0.247,0.9,0.057,0.001,0.024,0.23800000000000002,0.095,R,0.4756112321471799,0.7836198179979778,0.7957957957957957,0.7496974098281288,0.40750827079803115
1000,Laurens,GA,47886.0,32356.0,0.307,0.193,0.24600000000000002,0.855,0.10300000000000001,0.002,0.015,0.23199999999999998,0.066,R,0.47633963997828177,0.5993945509586277,0.7287287287287287,0.7369168441715741,0.35346447813557197
1001,Woodford,IL,39106.0,65852.0,0.371,0.175,0.226,0.835,0.08800000000000001,0.005,0.037000000000000005,0.23199999999999998,0.059000000000000004,R,0.4952181250958932,0.9696663296258847,0.8330000000000001,0.7447194803866415,0.4806934997187132
1002,Franklin,VT,48418.0,58199.0,0.36200000000000004,0.15,0.21600000000000003,0.7879999999999999,0.11599999999999999,0.005,0.044000000000000004,0.258,0.049,D,0.49568342352017847,0.9742268041237113,0.7342657342657343,0.7575281919947127,0.5249287455078689
1003,Levy,FL,39821.0,35782.0,0.251,0.22399999999999998,0.23199999999999998,0.763,0.14800000000000002,0.003,0.057999999999999996,0.301,0.111,R,0.49343311318148714,0.8165137614678899,0.7090000000000001,0.7805931543657869,0.36141734260817154
1004,Lewis,WA,75515.0,44100.0,0.259,0.201,0.23600000000000002,0.7809999999999999,0.126,0.01,0.052000000000000005,0.261,0.121,R,0.500218499635834,0.8768115942028987,0.7357357357357358,0.7480235714758657,0.38796265642587563
1005,Fayette,TN,38814.0,54890.0,0.324,0.145,0.25,0.868,0.081,0.0,0.036000000000000004,0.32899999999999996,0.085,R,0.4929406915030659,0.6895854398382204,0.798,0.7800535889112176,0.4387849744937394
1006,Person,NC,39262.0,42105.0,0.27899999999999997,0.17600000000000002,0.237,0.843,0.096,0.002,0.025,0.3,0.11900000000000001,R,0.48616983342672304,0.6707070707070707,0.7917917917917917,0.7571697824868829,0.42310631144618205
1007,Wilson,TX,45509.0,68100.0,0.32799999999999996,0.165,0.23600000000000002,0.818,0.113,0.001,0.055999999999999994,0.32899999999999996,0.057999999999999996,R,0.5015051967742644,0.5874620829120324,0.7172827172827173,0.7267793183765848,0.45092179568876484
1008,Sanilac,MI,42014.0,41100.0,0.258,0.16,0.231,0.782,0.091,0.009000000000000001,0.07200000000000001,0.275,0.107,R,0.4960965392488218,0.9534412955465588,0.7972027972027972,0.769076974341886,0.4081258628076356
1009,Susquehanna,PA,42369.0,50477.0,0.27699999999999997,0.165,0.217,0.8220000000000001,0.09300000000000001,0.002,0.054000000000000006,0.275,0.077,R,0.5031036842974816,0.972809667673716,0.7829999999999999,0.7931270504378201,0.44957398097665746
1010,Jefferson,WA,30083.0,49279.0,0.335,0.21600000000000003,0.237,0.713,0.098,0.017,0.087,0.226,0.095,D,0.49363427849616065,0.9163223140495869,0.669,0.843532892331217,0.382874048465911
1011,Brown,OH,44247.0,45568.0,0.257,0.21,0.21,0.8270000000000001,0.10300000000000001,0.001,0.052000000000000005,0.349,0.099,R,0.49445160123850207,0.9797365754812564,0.782,0.7594865188600357,0.4224693199538952
1012,Russell,AL,58302.0,37049.0,0.287,0.217,0.23,0.8540000000000001,0.095,0.003,0.027999999999999997,0.243,0.111,D,0.4862097355150767,0.5107692307692309,0.7542457542457542,0.7361840074096944,0.39324551473362834
1013,Callaway,MO,44566.0,47744.0,0.31,0.18899999999999997,0.245,0.8240000000000001,0.10099999999999999,0.001,0.04,0.22399999999999998,0.051,R,0.5083696091190594,0.9309989701338826,0.7080000000000001,0.7736839743302069,0.445272180586097
1014,Muscatine,IA,42913.0,53676.0,0.27899999999999997,0.174,0.198,0.83,0.099,0.003,0.036000000000000004,0.175,0.046,R,0.4989630181996132,0.798582995951417,0.8131868131868132,0.7095052781208492,0.4942558199147112
1015,Lawrence,IN,45814.0,45875.0,0.295,0.174,0.217,0.8590000000000001,0.086,0.003,0.033,0.249,0.063,R,0.49410660496791375,0.9736575481256333,0.7962037962037961,0.7688479504081722,0.4511503034007072
1016,Monroe,IL,33539.0,70859.0,0.37200000000000005,0.151,0.272,0.851,0.08,0.008,0.051,0.297,0.052000000000000005,R,0.4905334088672888,0.9757575757575758,0.8330000000000001,0.7659441247502907,0.5104505202898119
1017,Burnet,TX,44144.0,49732.0,0.293,0.205,0.228,0.789,0.11599999999999999,0.001,0.063,0.255,0.051,R,0.49589978252990213,0.7522658610271904,0.7402597402597403,0.7406669083001087,0.42300199347589706
1018,Steele,MN,36523.0,57858.0,0.317,0.157,0.257,0.863,0.07200000000000001,0.006,0.033,0.179,0.049,R,0.49051282753333514,0.8923857868020305,0.8391608391608392,0.7295950496947129,0.5047230512279933
1019,Oconee,GA,34400.0,72182.0,0.513,0.141,0.203,0.851,0.08,0.003,0.053,0.244,0.05,R,0.48886627906976743,0.8588709677419355,0.7,0.6997674418604651,0.47171511627906976
1020,Calaveras,CA,44767.0,53233.0,0.361,0.18899999999999997,0.207,0.7909999999999999,0.10400000000000001,0.003,0.075,0.336,0.121,R,0.4946277391828802,0.8566978193146417,0.652,0.7910961199097549,0.36294591998570375
1021,Dare,NC,34863.0,54496.0,0.302,0.203,0.278,0.809,0.094,0.0,0.055999999999999994,0.187,0.064,R,0.4918108022832229,0.9005128205128204,0.746,0.7674612052892752,0.5329145512434386
1022,Jefferson,TN,52490.0,42417.0,0.26,0.174,0.24600000000000002,0.81,0.134,0.001,0.031,0.263,0.091,R,0.4929700895408649,0.9361702127659574,0.779,0.7762621451705086,0.4381787007048962
