totalpop,income,service,office,drive,carpool,transit,workathome,meancommute,unemployment,perc_men,perc_white,perc_private_work,perc_citizen,party
26792.0,51171.0,0.121,0.225,0.768,0.141,0.014,0.046,0.251,0.061,0.5054120633024783,0.8879837067209776,0.7652347652347652,0.6173484622275306,1
27601.0,32500.0,0.17600000000000002,0.173,0.84,0.11,0.002,0.024,0.238,0.105,0.4852360421723851,0.6417759838546923,0.764,0.7112061157204449,1
27167.0,39275.0,0.146,0.223,0.821,0.142,0.001,0.016,0.24,0.104,0.492067581992859,0.9413549039433772,0.7769999999999999,0.7524202157028748,1
26109.0,30668.0,0.15,0.24,0.804,0.097,0.002,0.042,0.338,0.104,0.4868436171435137,0.6578947368421052,0.7672327672327672,0.7508904975295875,1
87544.0,42980.0,0.218,0.249,0.737,0.109,0.005,0.075,0.189,0.122,0.5006282555058028,0.6919087136929459,0.649,0.7067074842364982,0
17048.0,64222.0,0.175,0.173,0.743,0.063,0.04,0.083,0.14400000000000002,0.052000000000000005,0.4952487095260441,0.9436475409836068,0.6123876123876123,0.7630807132801501,0
20574.0,47486.0,0.199,0.227,0.794,0.092,0.004,0.061,0.213,0.05,0.4997569748225916,0.9511698880976602,0.7290000000000001,0.7828327014678721,1
21761.0,53974.0,0.159,0.255,0.828,0.152,0.0,0.014,0.259,0.069,0.4870640136023161,0.9554655870445344,0.6663336663336664,0.7450025274573778,1
27401.0,35375.0,0.171,0.182,0.831,0.11,0.004,0.014,0.35600000000000004,0.109,0.4880478814641802,0.6215943491422806,0.7920000000000001,0.7355935914747637,1
24956.0,38094.0,0.224,0.27,0.755,0.16399999999999998,0.0,0.043,0.274,0.081,0.4917454720307742,0.9655172413793104,0.738,0.7599775605064915,1
27755.0,31790.0,0.187,0.246,0.821,0.142,0.002,0.013,0.262,0.08800000000000001,0.4934606377229328,0.9573170731707316,0.7730000000000001,0.7929742388758783,1
31159.0,42661.0,0.16699999999999998,0.226,0.8690000000000001,0.09,0.002,0.015,0.301,0.084,0.4922815237972977,0.8739837398373983,0.8079999999999999,0.7400750986873776,1
28415.0,42880.0,0.18,0.227,0.862,0.081,0.0,0.031,0.301,0.1,0.4868907267288404,0.6589068825910931,0.799,0.7455569241597748,1
50497.0,41084.0,0.18600000000000005,0.214,0.833,0.099,0.003,0.015,0.14300000000000002,0.091,0.5166247499851476,0.5117466802860062,0.7322677322677322,0.6754262629463137,1
27811.0,35865.0,0.125,0.262,0.833,0.105,0.003,0.036000000000000004,0.244,0.107,0.4863183632375679,0.7999999999999999,0.8270000000000002,0.7230951781669124,1
27930.0,41289.0,0.14300000000000002,0.198,0.823,0.115,0.001,0.044,0.315,0.101,0.4964912280701754,0.9788092835519676,0.838,0.7562477622627999,1
28565.0,41910.0,0.197,0.188,0.877,0.07200000000000001,0.001,0.025,0.318,0.123,0.4883948888499913,0.9276248725790012,0.7487487487487487,0.7471030981970943,1
24993.0,33340.0,0.172,0.279,0.795,0.105,0.001,0.044,0.188,0.096,0.4852558716440603,0.9271794871794872,0.7859999999999999,0.7655743608210299,1
26686.0,47602.0,0.183,0.225,0.8220000000000001,0.121,0.002,0.026,0.254,0.078,0.4901071723000824,0.9817258883248732,0.784,0.7628719178595518,1
23108.0,36004.0,0.219,0.207,0.851,0.095,0.002,0.034,0.297,0.128,0.4786221222087589,0.3887179487179488,0.7792207792207793,0.774017656222953,0
25492.0,43422.0,0.227,0.222,0.74,0.109,0.015,0.075,0.16,0.09,0.4956064647732622,0.7757390417940877,0.7480000000000001,0.7146948062137141,1
24783.0,38258.0,0.241,0.234,0.846,0.096,0.008,0.026,0.226,0.13,0.4856554896501634,0.9367346938775512,0.768,0.7755316144131058,1
20884.0,54429.0,0.174,0.213,0.659,0.07400000000000001,0.001,0.084,0.16,0.03,0.4973185213560621,0.9558676028084252,0.7997997997997998,0.7946274660026815,1
22397.0,53221.0,0.185,0.252,0.802,0.093,0.008,0.058,0.219,0.056,0.5024780104478278,0.9595551061678464,0.812,0.7896146805375721,1
26661.0,66486.0,0.203,0.248,0.805,0.091,0.005,0.063,0.256,0.047,0.5033944713251566,0.8496468213925329,0.7907907907907907,0.6039908480552117,1
24629.0,38970.0,0.219,0.245,0.843,0.091,0.004,0.023,0.293,0.115,0.5472410572901864,0.7995867768595042,0.725,0.7867554508912258,1
24193.0,40842.0,0.206,0.24,0.8220000000000001,0.07200000000000001,0.005,0.031,0.19,0.056,0.4489315091142066,0.8386433710174717,0.7170000000000001,0.7979994213202166,0
27395.0,51762.0,0.227,0.233,0.71,0.126,0.039,0.058,0.259,0.08900000000000001,0.4666179959846688,0.6242171189979124,0.7507507507507508,0.7521810549370324,0
28949.0,41093.0,0.14800000000000002,0.224,0.866,0.084,0.003,0.022,0.259,0.099,0.4891706103837784,0.8697435897435897,0.7572427572427572,0.7714256105564959,1
28113.0,44736.0,0.165,0.218,0.8440000000000001,0.095,0.006,0.027000000000000003,0.267,0.097,0.5027567317611069,0.9597989949748744,0.8190000000000001,0.7487994877814534,1
38363.0,36771.0,0.132,0.173,0.6729999999999999,0.14400000000000002,0.079,0.029,0.287,0.119,0.5296248989912155,0.3451417004048583,0.813,0.56064437087819,1
26240.0,49799.0,0.149,0.18,0.866,0.077,0.006,0.025,0.21600000000000005,0.063,0.4948551829268293,0.961654894046418,0.8728728728728729,0.7419588414634146,1
28229.0,35560.0,0.193,0.174,0.8,0.107,0.006,0.044,0.34600000000000003,0.134,0.4944206312657197,0.9837232960325534,0.8140000000000001,0.7511778667327925,1
24849.0,47808.0,0.172,0.259,0.8320000000000001,0.092,0.002,0.045,0.233,0.018000000000000002,0.4936617167692865,0.7296482412060302,0.7739999999999999,0.7412773149824943,1
18309.0,51092.0,0.182,0.256,0.695,0.086,0.002,0.116,0.151,0.059,0.5351466491889235,0.8670050761421321,0.6960000000000001,0.8294827680375771,1
22935.0,51748.0,0.147,0.204,0.872,0.067,0.001,0.039,0.312,0.064,0.4990625681273163,0.9808660624370596,0.8220000000000001,0.7514279485502507,1
27146.0,42831.0,0.17600000000000002,0.209,0.7929999999999999,0.08900000000000001,0.001,0.07200000000000001,0.232,0.056,0.5013998379135047,0.9715736040609138,0.7040000000000001,0.7836882045236867,0
20843.0,51665.0,0.182,0.187,0.7170000000000001,0.117,0.028,0.071,0.258,0.043,0.5011274768507412,0.9798590130916416,0.772,0.7545938684450415,1
31429.0,32758.0,0.2,0.21,0.789,0.139,0.0,0.027000000000000003,0.207,0.14400000000000002,0.4738935378153935,0.4077079107505072,0.685,0.7352127016449775,0
21027.0,37904.0,0.203,0.206,0.789,0.112,0.001,0.071,0.275,0.073,0.4975032101583678,0.9495459132189706,0.7532467532467534,0.7997336757502259,1
39599.0,53636.0,0.163,0.219,0.8170000000000001,0.078,0.005,0.033,0.193,0.065,0.5019066138033789,0.6751787538304391,0.7927927927927928,0.6330967953736205,1
20306.0,32042.0,0.182,0.207,0.855,0.094,0.004,0.03,0.221,0.114,0.465478183788043,0.4598393574297189,0.726,0.7599231754161332,0
32394.0,36146.0,0.168,0.199,0.789,0.146,0.0,0.029,0.225,0.111,0.4945977650182132,0.9278455284552846,0.754,0.7560041983083287,1
24252.0,47415.0,0.209,0.205,0.818,0.11,0.001,0.034,0.193,0.119,0.5099785584694045,0.7674897119341564,0.682,0.7278162625762824,1
25735.0,35088.0,0.213,0.243,0.816,0.132,0.001,0.024,0.262,0.081,0.51665047600544,0.9354508196721312,0.708,0.7620361375558578,1
26528.0,35774.0,0.197,0.218,0.795,0.161,0.005,0.02,0.233,0.111,0.4787771411338962,0.6851664984863773,0.7622377622377623,0.7630428226779252,1
22115.0,47850.0,0.181,0.203,0.8540000000000001,0.067,0.002,0.058,0.228,0.062,0.4979425729143115,0.9809045226130652,0.8231768231768232,0.7803753108749717,1
22625.0,53271.0,0.183,0.259,0.848,0.073,0.001,0.038,0.294,0.08,0.4887513812154696,0.9766970618034448,0.8660000000000001,0.7749834254143646,1
26851.0,38570.0,0.16899999999999998,0.2,0.878,0.067,0.002,0.026,0.23,0.077,0.4946929350862165,0.905005107252298,0.8048048048048048,0.7549067073851998,1
23031.0,52526.0,0.171,0.226,0.8290000000000001,0.111,0.004,0.032,0.312,0.08199999999999999,0.4984585992792324,0.9573170731707316,0.8109999999999999,0.7612782771047718,1
28306.0,41348.0,0.132,0.253,0.8220000000000001,0.106,0.0,0.046,0.285,0.067,0.4896841659012224,0.9614583333333332,0.7959999999999999,0.7810711509927224,1
22017.0,56390.0,0.162,0.225,0.77,0.125,0.005,0.04,0.213,0.042,0.4926647590498252,0.931174089068826,0.7070000000000001,0.7415633374210837,1
43436.0,51996.0,0.135,0.193,0.517,0.218,0.003,0.08900000000000001,0.218,0.042,0.5006446265770329,0.9859154929577466,0.8121878121878122,0.6646790680541487,1
28769.0,40503.0,0.181,0.255,0.85,0.08900000000000001,0.005,0.027000000000000003,0.232,0.086,0.4932392505822239,0.95496417604913,0.797,0.7515033543049809,1
29365.0,39457.0,0.237,0.238,0.8029999999999999,0.132,0.0,0.024,0.21,0.067,0.5145922016005449,0.9687814702920442,0.772,0.8033032521709518,1
23717.0,40373.0,0.185,0.211,0.8059999999999999,0.114,0.001,0.044,0.211,0.085,0.5047855968292786,0.9580777096114521,0.807,0.7992579162625965,1
34957.0,35165.0,0.219,0.195,0.687,0.18,0.062,0.026,0.25,0.094,0.5651514718082216,0.5570131180625632,0.805,0.6594959521698086,1
28400.0,25814.0,0.2,0.228,0.7959999999999999,0.159,0.008,0.014,0.217,0.098,0.4886267605633803,0.9596774193548384,0.7392607392607393,0.7713732394366197,1
20483.0,56863.0,0.136,0.209,0.809,0.081,0.006999999999999999,0.05,0.218,0.047,0.5080310501391397,0.9636730575176587,0.823,0.7656593272469853,1
27635.0,36897.0,0.16699999999999998,0.191,0.785,0.116,0.0,0.048,0.196,0.062,0.4897774561244798,0.8309572301425661,0.785,0.7261443821241179,1
32411.0,47342.0,0.156,0.17800000000000002,0.743,0.16399999999999998,0.004,0.034,0.231,0.054000000000000006,0.5008176236462929,0.9375,0.795,0.6906914319212613,1
24997.0,34799.0,0.18600000000000005,0.196,0.833,0.109,0.002,0.03,0.278,0.107,0.4923790854902588,0.7023445463812438,0.8028028028028028,0.776053126375165,1
21309.0,60088.0,0.262,0.226,0.7340000000000001,0.084,0.024,0.094,0.177,0.041,0.5085175278051528,0.7800201816347124,0.732,0.6848280069454221,0
20327.0,46528.0,0.182,0.241,0.759,0.136,0.006999999999999999,0.062,0.25,0.08800000000000001,0.4825109460323707,0.8890010090817357,0.7680000000000001,0.8093668519702858,1
17939.0,101934.0,0.104,0.14800000000000002,0.769,0.08,0.04,0.045,0.157,0.035,0.5116784659122582,0.7510162601626016,0.619,0.7221695746697141,0
33143.0,32324.0,0.191,0.197,0.7979999999999999,0.142,0.005,0.023,0.223,0.083,0.4906013336149413,0.6986899563318778,0.7502497502497503,0.7328545997646562,1
31748.0,34899.0,0.16699999999999998,0.204,0.8490000000000001,0.09,0.001,0.04,0.243,0.08199999999999999,0.489983621015497,0.9735234215885948,0.778,0.7954831800428374,1
27086.0,41588.0,0.194,0.215,0.8059999999999999,0.121,0.018000000000000002,0.016,0.219,0.113,0.4840877205936646,0.4582074521651561,0.6890000000000001,0.7397179354648158,1
28668.0,29237.0,0.251,0.245,0.7709999999999999,0.096,0.004,0.076,0.212,0.064,0.4963722617552672,0.1917255297679112,0.5684315684315685,0.7692200362773824,0
32085.0,36347.0,0.237,0.21,0.871,0.081,0.002,0.016,0.2,0.094,0.4908835904628331,0.7585812356979404,0.7370000000000001,0.7407511298114383,1
22444.0,48901.0,0.172,0.221,0.858,0.066,0.002,0.056,0.228,0.041,0.4950543575120299,0.9471544715447155,0.7140000000000001,0.8139369096417751,1
22653.0,41630.0,0.159,0.188,0.8079999999999999,0.121,0.004,0.025,0.17800000000000002,0.066,0.5059815476978766,0.6507614213197969,0.826,0.5635456672405421,1
23843.0,43895.0,0.203,0.25,0.7929999999999999,0.15,0.005,0.032,0.328,0.093,0.4910036488696892,0.9585020242914979,0.7600000000000001,0.7874847963762951,1
25753.0,51081.0,0.16399999999999998,0.223,0.799,0.101,0.006,0.043,0.244,0.069,0.4921756688541141,0.9411764705882352,0.7632367632367633,0.7409622179940201,1
20913.0,60854.0,0.153,0.251,0.818,0.086,0.002,0.055,0.26,0.035,0.5053316119160329,0.9667003027245208,0.7559999999999999,0.7418830392578779,1
23234.0,38999.0,0.17800000000000002,0.194,0.789,0.109,0.004,0.047,0.252,0.103,0.5047774812774383,0.966531440162272,0.7942057942057942,0.7568649393130756,1
21342.0,42083.0,0.154,0.222,0.848,0.084,0.0,0.047,0.245,0.115,0.4937213007215819,0.9308943089430894,0.7580000000000001,0.7619716989972823,1
20257.0,65370.0,0.139,0.248,0.851,0.069,0.0,0.045,0.212,0.014,0.492471738164585,0.9645748987854252,0.7959999999999999,0.7548501752480624,1
31562.0,31077.0,0.213,0.212,0.843,0.104,0.002,0.024,0.202,0.081,0.4822254609974019,0.8311291963377416,0.765,0.7214688549521576,1
27168.0,45363.0,0.209,0.239,0.696,0.14800000000000002,0.011,0.044,0.227,0.067,0.4944419905771496,0.698559670781893,0.805,0.6972173144876325,0
26001.0,35030.0,0.127,0.192,0.804,0.146,0.001,0.032,0.273,0.093,0.4980577670089612,0.9715157680569684,0.7550000000000001,0.7540863812930272,1
28041.0,32667.0,0.181,0.262,0.8420000000000001,0.08,0.003,0.025,0.21600000000000005,0.139,0.4938482935701294,0.9706477732793524,0.757,0.7794657822474235,1
20290.0,68116.0,0.158,0.2,0.8079999999999999,0.092,0.01,0.064,0.24,0.035,0.4999507146377526,0.9412955465587044,0.8380000000000001,0.7119763430261212,1
28978.0,46125.0,0.198,0.224,0.828,0.106,0.002,0.034,0.183,0.037000000000000005,0.5008972323831873,0.7521276595744681,0.7127127127127127,0.7044654565532473,1
27455.0,40524.0,0.149,0.237,0.898,0.05,0.002,0.031,0.222,0.044,0.4922964851575305,0.8290322580645161,0.772,0.7344381715534511,1
18812.0,53809.0,0.168,0.203,0.8029999999999999,0.076,0.005,0.062,0.211,0.049,0.4999468424409951,0.9837232960325536,0.8019999999999999,0.7801403359557729,1
23174.0,37869.0,0.21,0.224,0.784,0.163,0.001,0.022,0.316,0.109,0.5053508241995339,0.6248725790010193,0.7769999999999999,0.792310347803573,1
26008.0,36296.0,0.16,0.195,0.8390000000000001,0.121,0.002,0.025,0.274,0.079,0.4988849584743156,0.9271991911021236,0.731,0.7920639803137496,1
22396.0,48726.0,0.153,0.21,0.778,0.109,0.008,0.047,0.187,0.08,0.5001786033220218,0.9554655870445344,0.8168168168168168,0.7525450973388105,1
20350.0,51391.0,0.166,0.218,0.8,0.092,0.01,0.052000000000000005,0.171,0.035,0.4938574938574938,0.9504550050556116,0.7987987987987989,0.7685012285012285,1
24292.0,41690.0,0.199,0.227,0.7959999999999999,0.115,0.0,0.05,0.22,0.068,0.4952659311707558,0.699078812691914,0.7532467532467533,0.7776634282891487,1
25596.0,40810.0,0.173,0.193,0.841,0.08,0.003,0.042,0.229,0.078,0.4878496640100016,0.9613428280773144,0.815,0.7535552430067198,1
21591.0,31779.0,0.156,0.239,0.841,0.11,0.015,0.008,0.198,0.094,0.4758927330832291,0.5572289156626506,0.8220000000000002,0.7592052243990551,1
29553.0,35645.0,0.229,0.212,0.748,0.205,0.004,0.012,0.229,0.098,0.4799851114946029,0.6044852191641182,0.716,0.711941258078706,1
20629.0,50559.0,0.16899999999999998,0.233,0.81,0.071,0.004,0.068,0.141,0.033,0.4879538513742789,0.9618090452261308,0.8141858141858141,0.7538901546366765,1
23900.0,50119.0,0.174,0.224,0.871,0.08900000000000001,0.004,0.023,0.259,0.057,0.4826778242677824,0.7342026078234705,0.8141858141858141,0.7246443514644352,1
24829.0,47398.0,0.147,0.203,0.758,0.145,0.002,0.052000000000000005,0.28800000000000003,0.057,0.4987715977284627,0.9577464788732394,0.816,0.7621329896492005,1
24065.0,40189.0,0.158,0.194,0.7979999999999999,0.16,0.004,0.013,0.256,0.096,0.4981923955952629,0.9476861167002012,0.797,0.7480988988157075,1
22467.0,47555.0,0.159,0.183,0.851,0.08800000000000001,0.005,0.021,0.227,0.066,0.4928561890773134,0.9718875502008032,0.836,0.7574219967062803,1
26135.0,33228.0,0.19,0.184,0.836,0.128,0.005,0.012,0.274,0.17600000000000002,0.5239334226133537,0.4581231079717457,0.7562437562437562,0.7684331356418596,0
26932.0,32964.0,0.161,0.231,0.838,0.109,0.004,0.016,0.241,0.17600000000000002,0.5382815980989157,0.4709480122324159,0.7180000000000001,0.7691222337739492,1
17420.0,71196.0,0.236,0.25,0.523,0.084,0.119,0.104,0.17800000000000002,0.077,0.5301377726750861,0.8734817813765181,0.8058058058058057,0.7598163030998852,0
21222.0,36063.0,0.218,0.258,0.848,0.081,0.002,0.034,0.23,0.124,0.4991518235793045,0.9646107178968656,0.7929999999999999,0.8043068513806427,1
22749.0,55827.0,0.163,0.182,0.695,0.101,0.001,0.093,0.162,0.051,0.4978680381555233,0.659206510681587,0.79,0.6372587806057409,0
19323.0,48259.0,0.195,0.285,0.7140000000000001,0.126,0.0,0.118,0.234,0.058,0.4770998292190654,0.8805220883534137,0.7199999999999999,0.8245096517103969,1
30046.0,38955.0,0.152,0.218,0.8390000000000001,0.09,0.002,0.022,0.226,0.113,0.5132463555880983,0.7262512768130746,0.7127127127127127,0.7319776342940824,1
22625.0,60216.0,0.14,0.217,0.815,0.109,0.001,0.035,0.213,0.037000000000000005,0.4954254143646409,0.9211873080859776,0.69,0.6879116022099447,1
27993.0,30767.0,0.165,0.221,0.8440000000000001,0.115,0.004,0.015,0.247,0.155,0.5333476226199407,0.40736949846468784,0.7839999999999999,0.7763012181616833,0
28353.0,35508.0,0.17,0.233,0.855,0.081,0.002,0.023,0.247,0.115,0.4873558353613374,0.8658536585365854,0.7637637637637638,0.7767784714139597,1
27124.0,49819.0,0.173,0.184,0.799,0.087,0.002,0.042,0.245,0.083,0.5056407609497124,0.9677093844601412,0.643,0.7553458192007079,1
25135.0,37832.0,0.165,0.284,0.836,0.095,0.002,0.043,0.21,0.08900000000000001,0.5235329222200119,0.91983556012333,0.7950000000000002,0.7692062860553014,1
27023.0,43029.0,0.212,0.184,0.79,0.145,0.0,0.037000000000000005,0.409,0.126,0.496391962402398,0.7590725806451614,0.6916916916916916,0.7452910483662065,1
27326.0,36696.0,0.171,0.235,0.778,0.14300000000000002,0.002,0.023,0.314,0.111,0.4941081753641221,0.9767676767676768,0.8009999999999999,0.7696333162555807,1
24130.0,33194.0,0.19,0.208,0.8490000000000001,0.11,0.0,0.015,0.268,0.096,0.492167426440116,0.961264016309888,0.7430000000000001,0.7807708246995442,1
16967.0,57265.0,0.153,0.218,0.7979999999999999,0.086,0.005,0.066,0.16,0.038,0.5003830965992809,0.9757820383451059,0.7929999999999999,0.8028525962161843,1
16189.0,56969.0,0.184,0.223,0.725,0.135,0.013,0.111,0.424,0.056,0.5265921304589536,0.9131313131313132,0.7047047047047047,0.8043733399221694,1
27378.0,31284.0,0.16399999999999998,0.244,0.7979999999999999,0.113,0.012,0.013,0.233,0.065,0.4879465264080649,0.5196770938446015,0.7170000000000001,0.7297099861202425,1
17437.0,47388.0,0.222,0.225,0.768,0.131,0.018000000000000002,0.052000000000000005,0.259,0.084,0.4993978321959053,0.960285132382892,0.78,0.7977289671388427,1
20796.0,49863.0,0.185,0.212,0.8170000000000001,0.099,0.003,0.055,0.35,0.048,0.4994710521254087,0.8046558704453441,0.6913086913086913,0.8005385651086747,1
19572.0,49028.0,0.166,0.228,0.82,0.083,0.005,0.052000000000000005,0.231,0.044,0.4972920498671571,0.973630831643002,0.7929999999999999,0.7731964030247293,1
20498.0,54773.0,0.198,0.252,0.81,0.135,0.006,0.028,0.301,0.058,0.5022929066250366,0.9513677811550152,0.792,0.7516343057859304,1
22217.0,27257.0,0.205,0.21,0.895,0.068,0.002,0.017,0.243,0.207,0.4788675338704596,0.5518630412890232,0.7730000000000001,0.7580681460143134,1
27921.0,39516.0,0.163,0.222,0.8420000000000001,0.076,0.003,0.036000000000000004,0.245,0.083,0.4950395759464202,0.7694641051567238,0.767,0.725511263923212,1
28013.0,38745.0,0.149,0.21600000000000005,0.8540000000000001,0.1,0.002,0.03,0.244,0.094,0.4806696890729305,0.8995901639344263,0.769,0.757612537036376,1
20998.0,56150.0,0.152,0.208,0.797,0.068,0.002,0.05,0.215,0.039,0.4965234784265168,0.9737903225806452,0.76,0.7302600247642632,1
25560.0,37516.0,0.201,0.238,0.773,0.094,0.002,0.037000000000000005,0.174,0.079,0.4752347417840376,0.9261133603238868,0.718,0.7991784037558686,1
22648.0,36924.0,0.129,0.203,0.7979999999999999,0.131,0.005,0.041,0.272,0.103,0.4896679618509361,0.7642276422764226,0.7632367632367631,0.7657629812787001,1
20468.0,34254.0,0.217,0.275,0.865,0.08199999999999999,0.0,0.041,0.292,0.107,0.5040062536642564,0.39462809917355374,0.6793206793206794,0.7916748094586672,0
27177.0,36448.0,0.172,0.223,0.8490000000000001,0.099,0.002,0.017,0.305,0.103,0.4836442580122898,0.9817629179331308,0.7927927927927928,0.7875409353497442,1
20451.0,43640.0,0.249,0.201,0.7859999999999999,0.133,0.002,0.047,0.287,0.101,0.5394846217788861,0.9207317073170732,0.7992007992007992,0.8325265268202043,1
24368.0,33008.0,0.226,0.227,0.863,0.08,0.006,0.014,0.236,0.13699999999999998,0.4937623112278398,0.3481404958677686,0.733,0.7755663164806303,0
19551.0,41775.0,0.172,0.241,0.8170000000000001,0.083,0.004,0.04,0.219,0.08199999999999999,0.5009462431589177,0.962474645030426,0.816,0.7900874635568513,1
27399.0,44013.0,0.181,0.243,0.818,0.109,0.001,0.031,0.17,0.068,0.4856746596591117,0.8411405295315683,0.7607607607607607,0.7180554034818789,1
25498.0,37653.0,0.135,0.243,0.852,0.08,0.0,0.051,0.224,0.062,0.4947446858577143,0.7605633802816901,0.7879999999999999,0.7695113342222919,1
15956.0,55960.0,0.22,0.191,0.637,0.116,0.021,0.091,0.14400000000000002,0.059,0.4790047630985209,0.9130879345603272,0.6896896896896897,0.8259588869390825,0
22570.0,37240.0,0.192,0.244,0.87,0.094,0.001,0.021,0.289,0.094,0.5037217545414266,0.9758551307847084,0.7829999999999999,0.8060700044306601,1
36995.0,54171.0,0.229,0.253,0.7909999999999999,0.103,0.005,0.056,0.293,0.14,0.5409379645898095,0.8124362895005096,0.645,0.821083930260846,1
25783.0,41310.0,0.21,0.205,0.792,0.1,0.006999999999999999,0.041,0.193,0.08800000000000001,0.4549509366636931,0.9010309278350518,0.7519999999999999,0.7561183725710741,1
26103.0,32557.0,0.165,0.194,0.8640000000000001,0.059,0.013,0.04,0.252,0.149,0.4859211584875302,0.9175991861648016,0.7262737262737263,0.7717886832931081,1
20560.0,55060.0,0.181,0.196,0.82,0.095,0.004,0.044,0.249,0.05,0.5191634241245137,0.9537223340040242,0.7759999999999999,0.7738326848249028,1
20279.0,31669.0,0.188,0.222,0.889,0.078,0.001,0.011,0.22,0.162,0.4652596281867942,0.3971915747241726,0.7847847847847848,0.7499876719759357,0
20856.0,55247.0,0.141,0.221,0.8590000000000001,0.08199999999999999,0.001,0.036000000000000004,0.271,0.056,0.5061852704257768,0.9607250755287009,0.863,0.7618431146912159,1
30551.0,35418.0,0.229,0.17600000000000002,0.746,0.12,0.002,0.06,0.174,0.112,0.5465287551962292,0.6353421859039836,0.7060000000000001,0.6695689175477071,1
25900.0,35290.0,0.204,0.241,0.87,0.057,0.002,0.048,0.235,0.139,0.4872200772200772,0.9389002036659878,0.7290000000000001,0.7830501930501931,1
21076.0,52359.0,0.22,0.2,0.828,0.079,0.011,0.037000000000000005,0.136,0.025,0.5075441260201177,0.9531568228105908,0.754,0.7859650787625735,1
25044.0,31293.0,0.177,0.226,0.8420000000000001,0.103,0.01,0.009000000000000001,0.231,0.083,0.4707714422616195,0.5672097759674134,0.7440000000000001,0.7650135761060534,1
24660.0,36743.0,0.194,0.195,0.797,0.14,0.001,0.038,0.275,0.127,0.4935117599351176,0.9736040609137055,0.7959999999999999,0.7560016220600162,1
24388.0,52154.0,0.159,0.229,0.818,0.109,0.002,0.04,0.241,0.06,0.4964326718058061,0.9176829268292682,0.8151848151848152,0.7328194193865836,1
27911.0,28961.0,0.201,0.228,0.871,0.08900000000000001,0.001,0.03,0.28,0.198,0.5539034789151229,0.3679435483870968,0.7047047047047048,0.7123714664469206,0
25380.0,32945.0,0.159,0.253,0.823,0.139,0.003,0.014,0.245,0.102,0.4890858944050434,0.8414141414141414,0.767,0.7659574468085106,1
28293.0,32935.0,0.172,0.197,0.7559999999999999,0.194,0.0,0.023,0.247,0.131,0.48443077793093703,0.5060120240480961,0.7747747747747749,0.6769518962287492,1
22034.0,42181.0,0.181,0.219,0.828,0.106,0.0,0.04,0.217,0.07400000000000001,0.4900608151039303,0.9515151515151514,0.7767767767767767,0.7714441317963148,1
21818.0,50010.0,0.17600000000000002,0.208,0.804,0.11,0.0,0.053,0.198,0.043,0.4946832890274086,0.9675126903553298,0.738,0.7783023191859932,1
23104.0,44258.0,0.11,0.21600000000000005,0.825,0.117,0.009000000000000001,0.015,0.358,0.09,0.5041551246537396,0.8869828456104945,0.818,0.7322541551246537,1
20589.0,44928.0,0.194,0.179,0.7609999999999999,0.084,0.003,0.084,0.2,0.051,0.5021127786682209,0.9565217391304348,0.79,0.7776482587789596,1
17604.0,37484.0,0.214,0.185,0.785,0.103,0.0,0.065,0.279,0.11,0.4863099295614633,0.933734939759036,0.6973026973026973,0.7841967734605771,1
28261.0,50323.0,0.183,0.197,0.7090000000000001,0.16,0.006,0.058,0.21,0.083,0.5252821910052723,0.8753799392097265,0.7472527472527473,0.6918014224549733,1
26252.0,34901.0,0.195,0.21600000000000005,0.857,0.106,0.0,0.021,0.238,0.105,0.4892960536340089,0.962128966223132,0.7277277277277278,0.7745695566052109,1
21011.0,30429.0,0.223,0.177,0.845,0.08199999999999999,0.002,0.023,0.238,0.159,0.4837466089191376,0.39549180327868855,0.721,0.7926324306315741,0
25620.0,40315.0,0.193,0.228,0.83,0.093,0.0,0.048,0.215,0.106,0.4821233411397346,0.8400809716599189,0.762,0.7616315378610461,1
37133.0,49227.0,0.19,0.206,0.774,0.155,0.006,0.027000000000000003,0.149,0.046,0.5085503460533757,0.4488348530901721,0.7829999999999999,0.5589367947647645,1
27950.0,22443.0,0.185,0.259,0.754,0.162,0.002,0.031,0.217,0.116,0.4859033989266547,0.9594320486815416,0.7757757757757758,0.7814311270125224,1
21810.0,42478.0,0.21,0.189,0.8590000000000001,0.08900000000000001,0.006999999999999999,0.025,0.259,0.08,0.5305823016964695,0.8806122448979592,0.7569999999999999,0.7952315451627694,1
21928.0,42319.0,0.243,0.235,0.764,0.139,0.003,0.047,0.16899999999999998,0.09,0.5421835096680043,0.7961460446247464,0.7297297297297297,0.7566125501641736,1
18705.0,51006.0,0.182,0.224,0.69,0.085,0.003,0.078,0.16399999999999998,0.048,0.4804597701149425,0.9371833839918948,0.8370000000000001,0.7759957230686982,1
22040.0,44394.0,0.202,0.257,0.789,0.103,0.009000000000000001,0.052000000000000005,0.159,0.096,0.4793103448275862,0.9356486210418796,0.769,0.7842558983666061,1
23451.0,35004.0,0.122,0.193,0.858,0.107,0.004,0.022,0.245,0.093,0.4967805210865208,0.9173387096774194,0.779,0.7690930024306,1
22636.0,48176.0,0.19,0.23,0.812,0.087,0.008,0.039,0.15,0.036000000000000004,0.5211168050892384,0.9157360406091372,0.772,0.7777434175649408,1
18854.0,33042.0,0.188,0.222,0.773,0.116,0.006999999999999999,0.066,0.257,0.102,0.4984088257133765,0.9715157680569684,0.7407407407407407,0.8208337753261907,1
