party,totalpop,income,service,office,drive,carpool,transit,workathome,meancommute,unemployment,perc_men,perc_white,perc_private_work,perc_citizen,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1.0,0.005337951196244796,0.3302761104441777,0.33860759493670883,0.645367412140575,0.8790960451977402,0.37458193979933113,0.006482982171799027,0.07526881720430106,0.7122093023255816,0.3231292517006803,0.28325522753170396,0.949749637931602,0.9605394605394607,0.5899883595138078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005925810218864667,0.16030732292917166,0.3544303797468355,0.7731629392971248,0.8870056497175142,0.35785953177257523,0.0032414910858995136,0.07258064516129031,0.31976744186046513,0.4217687074829932,0.25812304560526855,0.9674152391768834,0.8501805054151627,0.6517759760388144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00487232620527288,0.5102521008403361,0.3765822784810126,0.5782747603833865,0.8463276836158193,0.2274247491638796,0.03727714748784441,0.1290322580645161,0.46220930232558144,0.23129251700680276,0.22992126199467733,0.9468351730389803,0.832508646588069,0.6957311498203256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.006549333286578236,0.19604321728691476,0.5696202531645569,0.6038338658146966,0.873446327683616,0.4481605351170569,0.0,0.034946236559139775,0.4098837209302325,0.28231292517006806,0.4083817361595028,0.9298099369857646,0.8000501303750404,0.713591212795009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005892636679713265,0.2523889555822329,0.43987341772151894,0.6070287539936102,0.8813559322033898,0.3411371237458194,0.00486223662884927,0.07795698924731181,0.40116279069767447,0.35034013605442177,0.25668908894494424,0.5891849400933026,0.8667704137018216,0.46422254602518387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005474530542120383,0.30687154861944776,0.37974683544303806,0.6421725239616614,0.919774011299435,0.29431438127090304,0.0016207455429497568,0.04838709677419354,0.49127906976744196,0.2585034013605442,0.24058891700361018,0.7690238096218714,0.7346570397111915,0.6184408495200309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.006074443613500974,0.36080672268907565,0.33544303797468356,0.670926517571885,0.8587570621468926,0.36454849498327757,0.0,0.14784946236559138,0.6569767441860466,0.25510204081632654,0.2908785778318388,0.7904078937113651,0.7942238267148015,0.5492585421638652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005480408136144205,0.12802881152460982,0.5569620253164558,0.5303514376996805,0.8655367231638419,0.2909698996655518,0.014586709886547812,0.07258064516129031,0.33720930232558144,0.5238095238095238,0.18070782695512455,0.37227010127660637,0.8537906137184116,0.6370406648206524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.006292711554283915,0.1330612244897959,0.3955696202531645,0.6389776357827476,0.8757062146892656,0.3277591973244147,0.012965964343598054,0.05913978494623654,0.4331395348837209,0.36394557823129253,0.254894417890289,0.975684112970099,0.782017621367802,0.7120942845559479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0048149449483623485,0.6399519807923169,0.3322784810126582,0.6900958466453675,0.8282485875706216,0.33444816053511706,0.02593192868719611,0.17204301075268813,0.7296511627906979,0.18027210884353742,0.27120560805109606,0.8810399591850169,0.7152973380410205,0.6701113999427712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005397125617433781,0.204062424969988,0.3322784810126582,0.6900958466453675,0.9559322033898306,0.20066889632107024,0.0032414910858995136,0.04032258064516128,0.38372093023255816,0.30612244897959184,0.23689340975889306,0.8041565176396638,0.8263299400483516,0.692483923327885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0059041926272855256,0.1396686674669868,0.4936708860759493,0.6677316293929713,0.8101694915254238,0.28762541806020064,0.01620745542949757,0.09677419354838708,0.2674418604651163,0.35374149659863946,0.29457157268631806,0.7714633513223836,0.5252707581227437,0.708518653541345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005896621489220942,0.3030204081632653,0.4240506329113924,0.5878594249201278,0.8711864406779662,0.28762541806020064,0.006482982171799027,0.07795698924731181,0.3575581395348837,0.22789115646258506,0.282832194413821,0.9259369312483748,0.7888086642599276,0.7060618141473973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005611508368946739,0.35962545018007197,0.33860759493670883,0.757188498402556,0.9028248587570622,0.28762541806020064,0.0032414910858995136,0.09677419354838708,0.4418604651162791,0.12585034013605445,0.25699226710801115,0.9702901827000145,0.8628158844765345,0.6762943378078736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.005844719345383464,0.282516206482593,0.34810126582278483,0.523961661341853,0.864406779661017,0.3177257525083612,0.012965964343598054,0.0618279569892473,0.38372093023255816,0.24489795918367352,0.26872129292806934,0.9230861805075542,0.9314079422382672,0.605155565783652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.006352483696899051,0.25835294117647056,0.4651898734177215,0.6389776357827476,0.8485875706214691,0.25752508361204013,0.012965964343598054,0.1236559139784946,0.40116279069767447,0.29591836734693877,0.26855765262711895,0.9641433239482933,0.7820176213678017,0.70422759380086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00494275771332105,0.32799039615846337,0.3734177215189874,0.610223642172524,0.880225988700565,0.31438127090301005,0.0016207455429497568,0.09139784946236558,0.4098837209302325,0.19727891156462588,0.27696516341211375,0.9222975605954329,0.8429602888086641,0.6616299175555886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00696913296821188,0.19837695078031214,0.49050632911392394,0.6006389776357828,0.8531073446327684,0.38127090301003347,0.00486223662884927,0.07795698924731181,0.311046511627907,0.2789115646258503,0.2547074573546275,0.6281060292264045,0.712996389891697,0.6140652499999018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005839539093023486,0.3141128451380552,0.2689873417721519,0.7220447284345048,0.880225988700565,0.2909698996655518,0.0032414910858995136,0.05376344086021504,0.44476744186046513,0.28911564625850344,0.24602157051728857,0.7538508662656327,0.7657883632612877,0.5979295840978727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0049721456834401585,0.4196782713085234,0.3449367088607595,0.5079872204472844,0.8711864406779662,0.3177257525083612,0.006482982171799027,0.09946236559139784,0.3459302325581395,0.23469387755102045,0.2668686696249778,0.8917707071166563,0.8516259942252723,0.5800967874887386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00769257513433042,0.28236254501800717,0.3132911392405063,0.6166134185303515,0.9016949152542374,0.3612040133779264,0.0032414910858995136,0.016129032258064512,0.7151162790697676,0.39115646258503406,0.26650270530395836,0.6779438366784392,0.8212996389891697,0.5337295185423869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.007184511922101756,0.16042256902761104,0.5696202531645569,0.6006389776357828,0.8203389830508475,0.37123745819397996,0.014586709886547812,0.14247311827956985,0.31976744186046513,0.30952380952380953,0.27446769400221394,0.6499008510286707,0.660649819494585,0.6922001000030271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005272102219130453,0.27539015606242495,0.3829113924050633,0.5623003194888179,0.8903954802259888,0.23076923076923078,0.00486223662884927,0.07795698924731181,0.4040697674418604,0.2653061224489796,0.25551462405155356,0.9744399870379715,0.9259927797833932,0.6642603186433274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005102747815054232,0.28560864345738296,0.3670886075949367,0.5750798722044729,0.8022598870056497,0.28762541806020064,0.00486223662884927,0.14516129032258063,0.313953488372093,0.1564625850340136,0.3478904841894228,0.9643604178497164,0.7545126353790611,0.7205621259462782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.00459050055284251,0.2187082833133253,0.7120253164556962,0.6549520766773163,0.7480225988700565,0.4381270903010034,0.035656401944894646,0.16666666666666663,0.27616279069767447,0.2687074829931973,0.24745733523220936,0.8628700001679909,0.7111913357400722,0.7329856853301795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005211433494376089,0.1533253301320528,0.3639240506329114,0.7220447284345048,0.9231638418079097,0.2976588628762542,0.00486223662884927,0.05913978494623654,0.4156976744186046,0.34013605442176875,0.2296419533924059,0.7149061090813337,0.8823426314401045,0.7057410238216772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00547383320045654,0.4547322929171669,0.4177215189873417,0.597444089456869,0.7988700564971752,0.40468227424749165,0.04051863857374392,0.1344086021505376,0.8517441860465118,0.28571428571428575,0.2611944587565258,0.8584974660097217,0.6985559566787004,0.6456689023770585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.006775969327327296,0.21420408163265303,0.30379746835443033,0.6805111821086263,0.912994350282486,0.26755852842809363,0.00486223662884927,0.07526881720430106,0.5029069767441862,0.28571428571428575,0.2714429882785887,0.9273359420551692,0.8555956678700359,0.6783164730606615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0049224351848319026,0.3779303721488595,0.42088607594936706,0.5942492012779553,0.8915254237288136,0.31438127090301005,0.008103727714748784,0.06989247311827955,0.5755813953488372,0.2755102040816327,0.28407036950088704,0.9715170758782814,0.944043321299639,0.6655816596575856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0049322975883634,0.275015606242497,0.31012658227848106,0.65814696485623,0.8779661016949153,0.3311036789297659,0.022690437601296597,0.0672043010752688,0.25,0.29591836734693877,0.25057025375644915,0.8433961910864599,0.49386751372310933,0.6865015424894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005603439129693695,0.36601200480192075,0.3670886075949367,0.610223642172524,0.9073446327683617,0.27424749163879597,0.0016207455429497568,0.08870967741935483,0.5261627906976745,0.23469387755102045,0.375791322000262,0.9486196888115636,0.8050541516245485,0.6909077001443813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005193202990878473,0.34113805522208884,0.3575949367088607,0.5303514376996805,0.8711864406779662,0.32441471571906355,0.006482982171799027,0.1129032258064516,0.438953488372093,0.272108843537415,0.28301924263466205,0.8906031445225173,0.8465703971119133,0.6136669526833729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.007088179152253694,0.23250900360144056,0.629746835443038,0.6070287539936102,0.8,0.4481605351170569,0.02431118314424635,0.10483870967741933,0.42441860465116277,0.48639455782312935,0.33314729338390525,0.8267713073950489,0.6900518254308868,0.6589497742678256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.006052427540971065,0.24125810324129648,0.2974683544303798,0.48562300319488816,0.8259887005649719,0.431438127090301,0.0032414910858995136,0.08333333333333331,0.35465116279069764,0.2925170068027211,0.2769559177626857,0.8878767431399012,0.9458483754512635,0.5996091293857986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005119484014986471,0.2682064825930372,0.44936708860759494,0.6869009584664537,0.8384180790960452,0.4481605351170569,0.0032414910858995136,0.08602150537634407,0.6395348837209303,0.4625850340136055,0.2988323480057016,0.79046387225215,0.7924187725631772,0.5960167303648833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.004491577656814458,0.2730660264105642,0.47784810126582283,0.5654952076677316,0.8429378531073447,0.3311036789297659,0.01620745542949757,0.11559139784946233,0.375,0.24149659863945577,0.30697463659533075,0.9442252785731747,0.8050541516245487,0.7160500313889171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00471143952140047,0.2022857142857143,0.4145569620253164,0.6038338658146966,0.9073446327683617,0.25418060200668896,0.0032414910858995136,0.08602150537634407,0.41860465116279066,0.39115646258503406,0.21546536360534185,0.6629513802358882,0.7906137184115524,0.6739840224241607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.004863360383880609,0.2554813925570228,0.3829113924050633,0.5750798722044729,0.8485875706214691,0.34782608695652173,0.0032414910858995136,0.11021505376344085,0.5290697674418605,0.24829931972789115,0.2861687154978547,0.9796345244855522,0.8667704137018214,0.7256977499580657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.015015858047536985,0.26077310924369745,0.5506329113924051,0.4920127795527157,0.7898305084745764,0.5183946488294314,0.014586709886547812,0.08602150537634407,0.3343023255813954,0.44217687074829937,0.46021579436557936,0.3456394256855461,0.6371841155234655,0.3505626178861301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0068049588164956374,0.15239375750300121,0.39240506329113917,0.5431309904153354,0.9016949152542374,0.3010033444816053,0.0032414910858995136,0.05913978494623654,0.3808139534883721,0.29591836734693877,0.25174866497809356,0.9448462521922995,0.7851985559566786,0.7240495506391924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005545061670406245,0.2508139255702281,0.3829113924050633,0.4920127795527157,0.8949152542372881,0.2374581939799331,0.00486223662884927,0.0618279569892473,0.33139534883720934,0.2755102040816327,0.28747981015966606,0.9190663597690046,0.9223826714801445,0.6766059786143559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0056746675996434,0.15002160864345737,0.5664556962025316,0.5846645367412141,0.9242937853107345,0.2909698996655518,0.0032414910858995136,0.05107526881720429,0.4215116279069767,0.30612244897959184,0.2663351117707362,0.6070000246364078,0.759927797833935,0.6555232784458012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
